snippet_id,model,model_version,dataset_tier,annotator_a_label,annotator_b_label,adjudicated,annotator_c_label,final_label,halluguard_prediction,codebook_version
G800_0608,Llama 3 (70B),llama-3-70b-instruct,HumanEval+,hallucination,hallucination,no,,hallucination,flagged,1.0
G800_0609,Llama 3 (70B),llama-3-70b-instruct,MBPP,hallucination,hallucination,no,,hallucination,flagged,1.0
G800_0610,Llama 3 (70B),llama-3-70b-instruct,CodeHaluEval,hallucination,hallucination,no,,hallucination,flagged,1.0
G800_0611,Llama 3 (70B),llama-3-70b-instruct,NL-API,hallucination,hallucination,no,,hallucination,flagged,1.0
G800_0612,Llama 3 (70B),llama-3-70b-instruct,HumanEval+,hallucination,hallucination,no,,hallucination,flagged,1.0
G800_0613,Llama 3 (70B),llama-3-70b-instruct,MBPP,hallucination,hallucination,no,,hallucination,flagged,1.0
G800_0614,Llama 3 (70B),llama-3-70b-instruct,CodeHaluEval,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0615,Llama 3 (70B),llama-3-70b-instruct,NL-API,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0616,Llama 3 (70B),llama-3-70b-instruct,HumanEval+,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0617,Llama 3 (70B),llama-3-70b-instruct,MBPP,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0618,Llama 3 (70B),llama-3-70b-instruct,CodeHaluEval,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0619,Llama 3 (70B),llama-3-70b-instruct,NL-API,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0620,Llama 3 (70B),llama-3-70b-instruct,HumanEval+,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0621,Llama 3 (70B),llama-3-70b-instruct,MBPP,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0622,Llama 3 (70B),llama-3-70b-instruct,CodeHaluEval,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0623,Llama 3 (70B),llama-3-70b-instruct,NL-API,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0624,Llama 3 (70B),llama-3-70b-instruct,HumanEval+,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0625,Llama 3 (70B),llama-3-70b-instruct,MBPP,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0626,Llama 3 (70B),llama-3-70b-instruct,CodeHaluEval,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0627,Llama 3 (70B),llama-3-70b-instruct,NL-API,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0628,Llama 3 (70B),llama-3-70b-instruct,HumanEval+,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0629,Llama 3 (70B),llama-3-70b-instruct,MBPP,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0630,Llama 3 (70B),llama-3-70b-instruct,CodeHaluEval,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0631,Llama 3 (70B),llama-3-70b-instruct,NL-API,no_hallucination,hallucination,yes,no_hallucination,no_hallucination,not_flagged,1.0
G800_0632,Llama 3 (70B),llama-3-70b-instruct,HumanEval+,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0633,Llama 3 (70B),llama-3-70b-instruct,MBPP,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0634,Llama 3 (70B),llama-3-70b-instruct,CodeHaluEval,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0635,Llama 3 (70B),llama-3-70b-instruct,NL-API,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0636,Llama 3 (70B),llama-3-70b-instruct,HumanEval+,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0637,Llama 3 (70B),llama-3-70b-instruct,MBPP,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0638,Llama 3 (70B),llama-3-70b-instruct,CodeHaluEval,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0639,Llama 3 (70B),llama-3-70b-instruct,NL-API,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0640,Llama 3 (70B),llama-3-70b-instruct,HumanEval+,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0641,Llama 3 (70B),llama-3-70b-instruct,MBPP,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0642,Llama 3 (70B),llama-3-70b-instruct,CodeHaluEval,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0643,Llama 3 (70B),llama-3-70b-instruct,NL-API,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0644,Llama 3 (70B),llama-3-70b-instruct,HumanEval+,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0645,Llama 3 (70B),llama-3-70b-instruct,MBPP,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0646,Llama 3 (70B),llama-3-70b-instruct,CodeHaluEval,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0647,Llama 3 (70B),llama-3-70b-instruct,NL-API,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0648,Llama 3 (70B),llama-3-70b-instruct,HumanEval+,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0649,Llama 3 (70B),llama-3-70b-instruct,MBPP,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0650,Llama 3 (70B),llama-3-70b-instruct,CodeHaluEval,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0651,Mixtral 8x7B,mixtral-8x7b-instruct-v0.1,NL-API,no_hallucination,hallucination,yes,hallucination,hallucination,flagged,1.0
G800_0652,Mixtral 8x7B,mixtral-8x7b-instruct-v0.1,HumanEval+,hallucination,hallucination,no,,hallucination,flagged,1.0
G800_0653,Mixtral 8x7B,mixtral-8x7b-instruct-v0.1,MBPP,no_hallucination,hallucination,yes,hallucination,hallucination,flagged,1.0
G800_0654,Mixtral 8x7B,mixtral-8x7b-instruct-v0.1,CodeHaluEval,hallucination,hallucination,no,,hallucination,flagged,1.0
G800_0655,Mixtral 8x7B,mixtral-8x7b-instruct-v0.1,NL-API,hallucination,hallucination,no,,hallucination,flagged,1.0
G800_0656,Mixtral 8x7B,mixtral-8x7b-instruct-v0.1,HumanEval+,hallucination,hallucination,no,,hallucination,flagged,1.0
G800_0657,Mixtral 8x7B,mixtral-8x7b-instruct-v0.1,MBPP,hallucination,hallucination,no,,hallucination,flagged,1.0
G800_0658,Mixtral 8x7B,mixtral-8x7b-instruct-v0.1,CodeHaluEval,hallucination,hallucination,no,,hallucination,flagged,1.0
G800_0659,Mixtral 8x7B,mixtral-8x7b-instruct-v0.1,NL-API,hallucination,hallucination,no,,hallucination,flagged,1.0
G800_0660,Mixtral 8x7B,mixtral-8x7b-instruct-v0.1,HumanEval+,hallucination,hallucination,no,,hallucination,flagged,1.0
G800_0661,Mixtral 8x7B,mixtral-8x7b-instruct-v0.1,MBPP,hallucination,hallucination,no,,hallucination,flagged,1.0
G800_0662,Mixtral 8x7B,mixtral-8x7b-instruct-v0.1,CodeHaluEval,hallucination,hallucination,no,,hallucination,flagged,1.0
G800_0663,Mixtral 8x7B,mixtral-8x7b-instruct-v0.1,NL-API,hallucination,hallucination,no,,hallucination,flagged,1.0
G800_0664,Mixtral 8x7B,mixtral-8x7b-instruct-v0.1,HumanEval+,hallucination,hallucination,no,,hallucination,flagged,1.0
G800_0665,Mixtral 8x7B,mixtral-8x7b-instruct-v0.1,MBPP,hallucination,hallucination,no,,hallucination,flagged,1.0
G800_0666,Mixtral 8x7B,mixtral-8x7b-instruct-v0.1,CodeHaluEval,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0667,Mixtral 8x7B,mixtral-8x7b-instruct-v0.1,NL-API,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0668,Mixtral 8x7B,mixtral-8x7b-instruct-v0.1,HumanEval+,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0669,Mixtral 8x7B,mixtral-8x7b-instruct-v0.1,MBPP,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0670,Mixtral 8x7B,mixtral-8x7b-instruct-v0.1,CodeHaluEval,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0671,Mixtral 8x7B,mixtral-8x7b-instruct-v0.1,NL-API,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0672,Mixtral 8x7B,mixtral-8x7b-instruct-v0.1,HumanEval+,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0673,Mixtral 8x7B,mixtral-8x7b-instruct-v0.1,MBPP,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0674,Mixtral 8x7B,mixtral-8x7b-instruct-v0.1,CodeHaluEval,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0675,Mixtral 8x7B,mixtral-8x7b-instruct-v0.1,NL-API,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0676,Mixtral 8x7B,mixtral-8x7b-instruct-v0.1,HumanEval+,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0677,Mixtral 8x7B,mixtral-8x7b-instruct-v0.1,MBPP,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0678,Mixtral 8x7B,mixtral-8x7b-instruct-v0.1,CodeHaluEval,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0679,Mixtral 8x7B,mixtral-8x7b-instruct-v0.1,NL-API,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0680,Mixtral 8x7B,mixtral-8x7b-instruct-v0.1,HumanEval+,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0681,Mixtral 8x7B,mixtral-8x7b-instruct-v0.1,MBPP,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0682,Mixtral 8x7B,mixtral-8x7b-instruct-v0.1,CodeHaluEval,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0683,Mixtral 8x7B,mixtral-8x7b-instruct-v0.1,NL-API,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0684,Mixtral 8x7B,mixtral-8x7b-instruct-v0.1,HumanEval+,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0685,Mixtral 8x7B,mixtral-8x7b-instruct-v0.1,MBPP,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0686,Mixtral 8x7B,mixtral-8x7b-instruct-v0.1,CodeHaluEval,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0687,Mixtral 8x7B,mixtral-8x7b-instruct-v0.1,NL-API,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0688,Mixtral 8x7B,mixtral-8x7b-instruct-v0.1,HumanEval+,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0689,Mixtral 8x7B,mixtral-8x7b-instruct-v0.1,MBPP,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0690,Mixtral 8x7B,mixtral-8x7b-instruct-v0.1,CodeHaluEval,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0691,Mixtral 8x7B,mixtral-8x7b-instruct-v0.1,NL-API,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0692,Mixtral 8x7B,mixtral-8x7b-instruct-v0.1,HumanEval+,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0693,Mixtral 8x7B,mixtral-8x7b-instruct-v0.1,MBPP,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0694,Mixtral 8x7B,mixtral-8x7b-instruct-v0.1,CodeHaluEval,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0695,Mixtral 8x7B,mixtral-8x7b-instruct-v0.1,NL-API,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0696,Mixtral 8x7B,mixtral-8x7b-instruct-v0.1,HumanEval+,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0697,Mixtral 8x7B,mixtral-8x7b-instruct-v0.1,MBPP,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0698,Mixtral 8x7B,mixtral-8x7b-instruct-v0.1,CodeHaluEval,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0699,Mixtral 8x7B,mixtral-8x7b-instruct-v0.1,NL-API,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0700,Mixtral 8x7B,mixtral-8x7b-instruct-v0.1,HumanEval+,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0701,Llama 3 (8B),llama-3-8b-instruct,MBPP,hallucination,hallucination,no,,hallucination,flagged,1.0
G800_0702,Llama 3 (8B),llama-3-8b-instruct,CodeHaluEval,hallucination,hallucination,no,,hallucination,flagged,1.0
G800_0703,Llama 3 (8B),llama-3-8b-instruct,NL-API,hallucination,hallucination,no,,hallucination,flagged,1.0
G800_0704,Llama 3 (8B),llama-3-8b-instruct,HumanEval+,no_hallucination,hallucination,yes,hallucination,hallucination,flagged,1.0
G800_0705,Llama 3 (8B),llama-3-8b-instruct,MBPP,hallucination,hallucination,no,,hallucination,flagged,1.0
G800_0706,Llama 3 (8B),llama-3-8b-instruct,CodeHaluEval,hallucination,hallucination,no,,hallucination,flagged,1.0
G800_0707,Llama 3 (8B),llama-3-8b-instruct,NL-API,hallucination,hallucination,no,,hallucination,flagged,1.0
G800_0708,Llama 3 (8B),llama-3-8b-instruct,HumanEval+,hallucination,hallucination,no,,hallucination,flagged,1.0
G800_0709,Llama 3 (8B),llama-3-8b-instruct,MBPP,hallucination,hallucination,no,,hallucination,flagged,1.0
G800_0710,Llama 3 (8B),llama-3-8b-instruct,CodeHaluEval,hallucination,hallucination,no,,hallucination,flagged,1.0
G800_0711,Llama 3 (8B),llama-3-8b-instruct,NL-API,hallucination,hallucination,no,,hallucination,flagged,1.0
G800_0712,Llama 3 (8B),llama-3-8b-instruct,HumanEval+,hallucination,hallucination,no,,hallucination,flagged,1.0
G800_0713,Llama 3 (8B),llama-3-8b-instruct,MBPP,hallucination,hallucination,no,,hallucination,flagged,1.0
G800_0714,Llama 3 (8B),llama-3-8b-instruct,CodeHaluEval,hallucination,hallucination,no,,hallucination,flagged,1.0
G800_0715,Llama 3 (8B),llama-3-8b-instruct,NL-API,hallucination,hallucination,no,,hallucination,flagged,1.0
G800_0716,Llama 3 (8B),llama-3-8b-instruct,HumanEval+,hallucination,hallucination,no,,hallucination,flagged,1.0
G800_0717,Llama 3 (8B),llama-3-8b-instruct,MBPP,hallucination,hallucination,no,,hallucination,flagged,1.0
G800_0718,Llama 3 (8B),llama-3-8b-instruct,CodeHaluEval,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0719,Llama 3 (8B),llama-3-8b-instruct,NL-API,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0720,Llama 3 (8B),llama-3-8b-instruct,HumanEval+,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0721,Llama 3 (8B),llama-3-8b-instruct,MBPP,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0722,Llama 3 (8B),llama-3-8b-instruct,CodeHaluEval,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0723,Llama 3 (8B),llama-3-8b-instruct,NL-API,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0724,Llama 3 (8B),llama-3-8b-instruct,HumanEval+,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0725,Llama 3 (8B),llama-3-8b-instruct,MBPP,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0726,Llama 3 (8B),llama-3-8b-instruct,CodeHaluEval,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0727,Llama 3 (8B),llama-3-8b-instruct,NL-API,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0728,Llama 3 (8B),llama-3-8b-instruct,HumanEval+,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0729,Llama 3 (8B),llama-3-8b-instruct,MBPP,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0730,Llama 3 (8B),llama-3-8b-instruct,CodeHaluEval,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0731,Llama 3 (8B),llama-3-8b-instruct,NL-API,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0732,Llama 3 (8B),llama-3-8b-instruct,HumanEval+,no_hallucination,hallucination,yes,no_hallucination,no_hallucination,not_flagged,1.0
G800_0733,Llama 3 (8B),llama-3-8b-instruct,MBPP,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0734,Llama 3 (8B),llama-3-8b-instruct,CodeHaluEval,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0735,Llama 3 (8B),llama-3-8b-instruct,NL-API,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0736,Llama 3 (8B),llama-3-8b-instruct,HumanEval+,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0737,Llama 3 (8B),llama-3-8b-instruct,MBPP,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0738,Llama 3 (8B),llama-3-8b-instruct,CodeHaluEval,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0739,Llama 3 (8B),llama-3-8b-instruct,NL-API,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0740,Llama 3 (8B),llama-3-8b-instruct,HumanEval+,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0741,Llama 3 (8B),llama-3-8b-instruct,MBPP,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0742,Llama 3 (8B),llama-3-8b-instruct,CodeHaluEval,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0743,Llama 3 (8B),llama-3-8b-instruct,NL-API,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0744,Llama 3 (8B),llama-3-8b-instruct,HumanEval+,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0745,Llama 3 (8B),llama-3-8b-instruct,MBPP,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0746,Llama 3 (8B),llama-3-8b-instruct,CodeHaluEval,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0747,Llama 3 (8B),llama-3-8b-instruct,NL-API,hallucination,no_hallucination,yes,no_hallucination,no_hallucination,not_flagged,1.0
G800_0748,Llama 3 (8B),llama-3-8b-instruct,HumanEval+,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0749,Llama 3 (8B),llama-3-8b-instruct,MBPP,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0750,Llama 3 (8B),llama-3-8b-instruct,CodeHaluEval,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0751,Mistral 7B,mistral-7b-instruct-v0.3,NL-API,hallucination,hallucination,no,,hallucination,flagged,1.0
G800_0752,Mistral 7B,mistral-7b-instruct-v0.3,HumanEval+,hallucination,hallucination,no,,hallucination,flagged,1.0
G800_0753,Mistral 7B,mistral-7b-instruct-v0.3,MBPP,hallucination,hallucination,no,,hallucination,flagged,1.0
G800_0754,Mistral 7B,mistral-7b-instruct-v0.3,CodeHaluEval,hallucination,no_hallucination,yes,hallucination,hallucination,flagged,1.0
G800_0755,Mistral 7B,mistral-7b-instruct-v0.3,NL-API,hallucination,hallucination,no,,hallucination,flagged,1.0
G800_0756,Mistral 7B,mistral-7b-instruct-v0.3,HumanEval+,hallucination,hallucination,no,,hallucination,flagged,1.0
G800_0757,Mistral 7B,mistral-7b-instruct-v0.3,MBPP,hallucination,hallucination,no,,hallucination,flagged,1.0
G800_0758,Mistral 7B,mistral-7b-instruct-v0.3,CodeHaluEval,hallucination,hallucination,no,,hallucination,flagged,1.0
G800_0759,Mistral 7B,mistral-7b-instruct-v0.3,NL-API,hallucination,hallucination,no,,hallucination,flagged,1.0
G800_0760,Mistral 7B,mistral-7b-instruct-v0.3,HumanEval+,hallucination,hallucination,no,,hallucination,flagged,1.0
G800_0761,Mistral 7B,mistral-7b-instruct-v0.3,MBPP,hallucination,hallucination,no,,hallucination,flagged,1.0
G800_0762,Mistral 7B,mistral-7b-instruct-v0.3,CodeHaluEval,hallucination,hallucination,no,,hallucination,flagged,1.0
G800_0763,Mistral 7B,mistral-7b-instruct-v0.3,NL-API,hallucination,hallucination,no,,hallucination,flagged,1.0
G800_0764,Mistral 7B,mistral-7b-instruct-v0.3,HumanEval+,hallucination,hallucination,no,,hallucination,flagged,1.0
G800_0765,Mistral 7B,mistral-7b-instruct-v0.3,MBPP,hallucination,hallucination,no,,hallucination,flagged,1.0
G800_0766,Mistral 7B,mistral-7b-instruct-v0.3,CodeHaluEval,hallucination,hallucination,no,,hallucination,flagged,1.0
G800_0767,Mistral 7B,mistral-7b-instruct-v0.3,NL-API,hallucination,hallucination,no,,hallucination,flagged,1.0
G800_0768,Mistral 7B,mistral-7b-instruct-v0.3,HumanEval+,hallucination,hallucination,no,,hallucination,flagged,1.0
G800_0769,Mistral 7B,mistral-7b-instruct-v0.3,MBPP,hallucination,hallucination,no,,hallucination,flagged,1.0
G800_0770,Mistral 7B,mistral-7b-instruct-v0.3,CodeHaluEval,hallucination,hallucination,no,,hallucination,flagged,1.0
G800_0771,Mistral 7B,mistral-7b-instruct-v0.3,NL-API,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0772,Mistral 7B,mistral-7b-instruct-v0.3,HumanEval+,no_hallucination,hallucination,yes,no_hallucination,no_hallucination,not_flagged,1.0
G800_0773,Mistral 7B,mistral-7b-instruct-v0.3,MBPP,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0774,Mistral 7B,mistral-7b-instruct-v0.3,CodeHaluEval,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0775,Mistral 7B,mistral-7b-instruct-v0.3,NL-API,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0776,Mistral 7B,mistral-7b-instruct-v0.3,HumanEval+,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0777,Mistral 7B,mistral-7b-instruct-v0.3,MBPP,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0778,Mistral 7B,mistral-7b-instruct-v0.3,CodeHaluEval,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0779,Mistral 7B,mistral-7b-instruct-v0.3,NL-API,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0780,Mistral 7B,mistral-7b-instruct-v0.3,HumanEval+,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0781,Mistral 7B,mistral-7b-instruct-v0.3,MBPP,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0782,Mistral 7B,mistral-7b-instruct-v0.3,CodeHaluEval,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0783,Mistral 7B,mistral-7b-instruct-v0.3,NL-API,hallucination,no_hallucination,yes,no_hallucination,no_hallucination,not_flagged,1.0
G800_0784,Mistral 7B,mistral-7b-instruct-v0.3,HumanEval+,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0785,Mistral 7B,mistral-7b-instruct-v0.3,MBPP,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0786,Mistral 7B,mistral-7b-instruct-v0.3,CodeHaluEval,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0787,Mistral 7B,mistral-7b-instruct-v0.3,NL-API,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0788,Mistral 7B,mistral-7b-instruct-v0.3,HumanEval+,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0789,Mistral 7B,mistral-7b-instruct-v0.3,MBPP,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0790,Mistral 7B,mistral-7b-instruct-v0.3,CodeHaluEval,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0791,Mistral 7B,mistral-7b-instruct-v0.3,NL-API,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0792,Mistral 7B,mistral-7b-instruct-v0.3,HumanEval+,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0793,Mistral 7B,mistral-7b-instruct-v0.3,MBPP,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0794,Mistral 7B,mistral-7b-instruct-v0.3,CodeHaluEval,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0795,Mistral 7B,mistral-7b-instruct-v0.3,NL-API,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0796,Mistral 7B,mistral-7b-instruct-v0.3,HumanEval+,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0797,Mistral 7B,mistral-7b-instruct-v0.3,MBPP,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0798,Mistral 7B,mistral-7b-instruct-v0.3,CodeHaluEval,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0799,Mistral 7B,mistral-7b-instruct-v0.3,NL-API,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
G800_0800,Mistral 7B,mistral-7b-instruct-v0.3,HumanEval+,no_hallucination,no_hallucination,no,,no_hallucination,not_flagged,1.0
